sample	wall_ns	service	config	pid	tid	thread_name	pool	runtime_ns	wait_ns	timeslices	affinity	current_cpu
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84549	event_engin:c20	event_engin	1524180542265	4550681288462	61028461	20	20
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84550	event_engin:c21	event_engin	1505264363879	6879324817177	56317334	21	21
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84551	lifeguard:c59	lifeguard	1998127783	41553492692	91235	59	59
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84552	jemalloc_bg:c59	jemalloc_bg	346461837064	73779545905	89035	59	59
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84553	jemalloc_bg:c60	jemalloc_bg	374510847289	95676945344	83229	60	60
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84554	fast-schedu:c26	fast-schedu	90534	3487	4	26	26
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84555	cm-logging:c35	cm-logging	11820061993643	10578253924393	142947418	35	35
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84556	cm-logging:c54	cm-logging	12416991540468	15484092301811	124908005	54	54
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84557	cm-logging:c55	cm-logging	12092298203886	12526851828813	157114488	55	55
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84558	cm-logging:c56	cm-logging	11492754141019	4702530024555	190427796	56	56
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84559	cm-grpc-p:c22	cm-grpc-p	11455771925331	4312933005465	26859767	22	22
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84560	cm-grpc-p:c21	cm-grpc-p	10241681208069	4355130083651	26949746	21	21
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84562	cm-grpc-p:c23	cm-grpc-p	11402362848939	3576023018001	27122253	23	23
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84563	cm-grpc-p:c24	cm-grpc-p	11939536355644	3043448583686	27469962	24	24
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84564	cm-grpc-p:c25	cm-grpc-p	11108758158875	3253255030756	26480820	25	25
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84565	cm-grpc-p:c26	cm-grpc-p	11333150357516	3104471600896	26829181	26	26
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84566	cm-grpc-p:c27	cm-grpc-p	11321518854861	3300855695463	26702093	27	27
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84567	cm-grpc-p:c28	cm-grpc-p	11453091478800	3242555326865	27347588	28	28
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84568	cm-grpc-p:c29	cm-grpc-p	11573137024420	2150140757001	26960654	29	29
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84569	cm-grpc-p:c30	cm-grpc-p	11817747313854	3669500032621	27168844	30	30
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84570	cm-grpc-p:c31	cm-grpc-p	11714411178140	2867726750621	26766918	31	31
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84571	cm-grpc-p:c32	cm-grpc-p	11579645914648	2187670723422	27044035	32	32
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84572	cm-grpc-p:c33	cm-grpc-p	9845344015083	8285615674037	24912985	33	33
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84573	cm-grpc-p:c34	cm-grpc-p	11862692444000	2568732842779	27683345	34	34
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84574	cm-grpc-p:c35	cm-grpc-p	10435058073482	3558675601507	26780858	35	35
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84575	cm-grpc-p:c54	cm-grpc-p	9521032948662	9409126596697	24522398	54	54
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84576	task-runner:c33	task-runner	8660332263062	588302733643	1465986	33	33
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84577	task-runner:c34	task-runner	623139499272	39803631459	179262	34	34
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84579	bs-grpc:c59	bs-grpc	584830336205	3652839226381	18972037	59	59
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84580	bs-grpc:c60	bs-grpc	707891120202	4169254895743	24505156	60	60
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84581	bs-grpc:c61	bs-grpc	694317462854	3697099065164	24386743	61	61
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84582	bs-grpc:c62	bs-grpc	617456044311	3775054328751	20750726	62	62
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84583	bs-grpc-c:c55	bs-grpc-c	3694769992508	11069318964228	42439600	55	55
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84584	task-runner:c35	task-runner	39246533551	174118183856	742388	35	35
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84586	grpcpp_sync:c69	grpcpp_sync	191585689	2181858996	7450	69	69
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84587	grpc-server:c58	grpc-server	2138563666240	5660378099522	40795855	58	58
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84588	grpc-server:c59	grpc-server	2092859546162	5562365314592	41166435	59	59
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84589	grpc-server:c60	grpc-server	2045019133150	5389624648462	41914700	60	60
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84590	grpc-server:c61	grpc-server	2066483001755	4972591966260	42312664	61	61
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84591	grpc-server:c62	grpc-server	187919187870	1570037869284	4909385	62	62
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84592	grpc-server:c63	grpc-server	194271841371	1444410741272	5216954	63	63
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84593	grpc-server:c64	grpc-server	179431259536	1410240392491	4955053	64	64
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84594	grpc-server:c65	grpc-server	189359138803	1338089848411	5332477	65	65
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84595	grpc-server:c66	grpc-server	2887309134534	5901190554847	56366533	66	66
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84596	grpc-server:c67	grpc-server	2974992414090	7035832404176	55795354	67	67
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84597	grpc-server:c68	grpc-server	2972485997071	6324204653724	55822064	68	68
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84598	grpc-server:c69	grpc-server	2961416802949	5961956888305	56486578	69	69
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84599	grpc-server:c70	grpc-server	175661795196	1444725291401	4918972	70	70
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84600	grpc-server:c71	grpc-server	169897281890	1134422196598	4607447	71	71
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84601	grpc-server:c18	grpc-server	184732488711	1320268332765	4621298	18	18
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84602	grpc-server:c19	grpc-server	157799458455	1438802628743	4238438	19	19
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84603	http-server:c57	http-server	1369753	1473838	13	57	57
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84604	http-server:c58	http-server	1527846	11771947	21	58	58
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84605	http-server:c59	http-server	1280671	7101142	11	59	59
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	84606	http-server:c60	http-server	1382392	7744639	7	60	60
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	86395	task-runner:c55	task-runner	8918001742569	3922999363623	1609907	55	55
0	1789479137222567168	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe201/CampaignManagerConfig.xml	84513	86396	task-runner:c54	task-runner	6462087342680	2321771641090	1065316	54	54
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85708	bid-request:c47	bid-request	237581397059	1340076470079	1850138	47	47
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85709	bid-request:c1	bid-request	237980415320	723915942086	1842188	1	1
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85714	bid-request:c71	bid-request	227991197195	658753660989	1861217	71	71
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85718	bid-request:c44	bid-request	237874596128	1251441299843	1840725	44	44
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85722	bid-request:c13	bid-request	250861229455	788703801484	1833749	13	13
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85724	bid-request:c7	bid-request	243156719927	1469704914048	1827698	7	7
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85725	bid-request:c15	bid-request	252910900086	846503513206	1876193	15	15
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85726	bid-request:c10	bid-request	252553767389	1370684290518	1842203	10	10
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85727	bid-request:c23	bid-request	225220380232	853705978475	1827925	23	23
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85728	bid-request:c42	bid-request	240835277866	856566912761	1848983	42	42
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85729	bid-request:c48	bid-request	233719675258	894917504563	1844135	48	48
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85730	bid-request:c46	bid-request	235749896432	1161965013086	1832986	46	46
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85731	bid-request:c56	bid-request	221129696849	393366664632	1853138	56	56
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85732	bid-request:c27	bid-request	221155710804	845913237858	1828507	27	27
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85733	bid-request:c4	bid-request	250109225488	1361406959797	1851416	4	4
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85734	bid-request:c53	bid-request	239727035667	965117766092	1836944	53	53
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85735	bid-request:c0	bid-request	235845017443	1206116583980	1837481	0	0
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85736	bid-request:c49	bid-request	230819376693	1294849853967	1841363	49	49
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85737	bid-request:c51	bid-request	228712869106	969804720550	1838992	51	51
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85738	bid-request:c19	bid-request	223714757858	944900737594	1835199	19	19
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85739	bid-request:c54	bid-request	241121539144	1057581016094	1834741	54	54
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85740	bid-request:c61	bid-request	218932214745	678070855141	1872448	61	61
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85741	bid-request:c57	bid-request	223095178853	559836911944	1839367	57	57
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85742	bid-request:c33	bid-request	226723724429	1066334682956	1861392	33	33
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85743	bid-request:c62	bid-request	215751248405	773922750172	1840328	62	62
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85744	bid-request:c63	bid-request	219493678671	730667260786	1844891	63	63
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85745	bid-request:c52	bid-request	235208512175	1043824955820	1834527	52	52
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85747	bid-request:c11	bid-request	248997976036	1434511390159	1835862	11	11
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85748	bid-request:c12	bid-request	256873554746	861873917662	1857374	12	12
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85749	bid-request:c8	bid-request	241609372278	1583266934055	1811104	8	8
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85750	bid-request:c31	bid-request	233600858736	676178332285	1862692	31	31
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85751	bid-request:c5	bid-request	243314338425	1526475736149	1842407	5	5
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85752	bid-request:c35	bid-request	226942255583	493809681641	1855332	35	35
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85753	bid-request:c40	bid-request	249356008439	650129477244	1841786	40	40
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85754	bid-request:c70	bid-request	216382256040	795372827805	1850735	70	70
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85755	bid-request:c30	bid-request	226609198220	906500263975	1828681	30	30
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85756	bid-request:c67	bid-request	218602301740	833891994362	1848072	67	67
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85757	bid-request:c36	bid-request	252255490941	729309441691	1862295	36	36
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85758	bid-request:c39	bid-request	249118622222	752644987628	1870495	39	39
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85759	bid-request:c17	bid-request	247774545609	734043830208	1835939	17	17
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85760	bid-request:c28	bid-request	219712454529	833303323829	1838727	28	28
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85761	bid-request:c9	bid-request	247680299624	1333471764478	1837874	9	9
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85762	bid-request:c59	bid-request	217435984890	753033832933	1843330	59	59
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85763	bid-request:c21	bid-request	215496186314	1044298548192	1839987	21	21
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85764	bid-request:c60	bid-request	216182563245	720395975397	1847841	60	60
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85765	bid-request:c58	bid-request	219766457036	831775318119	1859067	58	58
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85766	bid-request:c26	bid-request	229519140171	762900742321	1835629	26	26
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85767	bid-request:c38	bid-request	250034509378	952316665068	1850300	38	38
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85768	bid-request:c55	bid-request	221632497923	1148887797458	1843037	55	55
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85769	bid-request:c66	bid-request	217356532109	729082162766	1857580	66	66
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85770	bid-request:c68	bid-request	215903900196	732329584144	1842977	68	68
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85771	bid-request:c22	bid-request	227132118959	1093553943477	1863390	22	22
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85772	bid-request:c18	bid-request	249147940600	791380381504	1847761	18	18
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85773	bid-request:c25	bid-request	228950611719	803905495666	1860006	25	25
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85774	bid-request:c14	bid-request	248586231216	1480670440170	1847372	14	14
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85775	bid-request:c50	bid-request	231886890069	1232959590730	1828834	50	50
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85776	bid-request:c6	bid-request	246234011208	825847493980	1842893	6	6
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85777	bid-request:c29	bid-request	225766363756	607634370402	1843498	29	29
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85778	bid-request:c65	bid-request	217392368315	663252382092	1865580	65	65
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85779	bid-request:c16	bid-request	252967589243	758601331098	1853775	16	16
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85780	bid-request:c37	bid-request	247275420221	739290431454	1858448	37	37
0	1789479137222567168	FCGIUserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe201/FCGIUserBindServerConfig.xml	84824	85781	bid-request:c69	bid-request	221533000567	660218400605	1843670	69	69
