sample	wall_ns	service	config	pid	tid	thread_name	pool	runtime_ns	wait_ns	timeslices	affinity	current_cpu
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1800	event_engin:c62	event_engin	1700154888262	3897135582735	63904641	62	62
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1801	jemalloc_bg:c67	jemalloc_bg	387844846137	32913519350	96058	67	67
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1802	event_engin:c63	event_engin	1695295065205	4649413511522	62743188	63	63
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1803	event_engin:c64	event_engin	1674187031324	3686470779056	62927392	64	64
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1804	event_engin:c65	event_engin	1666493411920	3741371851889	63909962	65	65
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1805	event_engin:c66	event_engin	1714166789238	3735992567510	65306954	66	66
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1806	event_engin:c67	event_engin	1796016221141	3230111163779	64928398	67	67
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1807	event_engin:c68	event_engin	1762286319550	2564782738499	66418957	68	68
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1808	event_engin:c69	event_engin	1779927211399	2083912210594	67441138	69	69
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1809	lifeguard:c34	lifeguard	2325870924	84086731199	99344	34	34
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1810	fast-schedu:c21	fast-schedu	164742	60859	3	21	21
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1811	cm-logging:c21	cm-logging	13203950487601	12742411390551	161699514	21	21
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1812	cm-logging:c22	cm-logging	14241120539309	17958597767173	130130367	22	22
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1813	cm-logging:c23	cm-logging	13151197431423	17060639702671	136790357	23	23
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1814	cm-logging:c24	cm-logging	11822406802241	23297523306236	120568614	24	24
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1815	cm-grpc-p:c26	cm-grpc-p	10970864042534	11240261146204	24992818	26	26
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1816	cm-grpc-p:c27	cm-grpc-p	9136524243564	13037177035169	24716669	27	27
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1817	cm-grpc-p:c28	cm-grpc-p	11090501377715	11896113281298	24534257	28	28
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1818	cm-grpc-p:c29	cm-grpc-p	9687631134223	11457493176279	24755309	29	29
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1819	cm-grpc-p:c30	cm-grpc-p	10720831413090	11418174162999	24806891	30	30
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1820	cm-grpc-p:c31	cm-grpc-p	9341841691713	11632740719643	25489889	31	31
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1822	cm-grpc-p:c32	cm-grpc-p	10197304779808	12836229741534	24334170	32	32
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1823	cm-grpc-p:c33	cm-grpc-p	8916968371582	12437254237334	24699949	33	33
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1829	cm-grpc-p:c34	cm-grpc-p	9379769077800	13508863100295	24328778	34	34
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1830	cm-grpc-p:c35	cm-grpc-p	9205783063484	12173288766658	25206202	35	35
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1831	cm-grpc-p:c54	cm-grpc-p	10318575764092	13590437866088	23752576	54	54
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1832	cm-grpc-p:c55	cm-grpc-p	10894031659825	12146453504438	24395067	55	55
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1833	cm-grpc-p:c56	cm-grpc-p	11820540054304	7313972925106	26454931	56	56
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1834	cm-grpc-p:c57	cm-grpc-p	13257324432521	5756636651872	26438031	57	57
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1835	cm-grpc-p:c58	cm-grpc-p	12041579857599	10133708444463	24665950	58	58
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1836	cm-grpc-p:c59	cm-grpc-p	16597989837577	1753351271518	27400022	59	59
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1837	task-runner:c21	task-runner	6790975489027	3272637240188	1221067	21	21
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1838	task-runner:c22	task-runner	663866371100	661856518737	209354	22	22
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1840	bs-grpc:c21	bs-grpc	1287750767775	7845235728830	42612769	21	21
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1841	bs-grpc:c22	bs-grpc	575481021079	8407092427852	14041620	22	22
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1842	bs-grpc:c23	bs-grpc	609189408281	7607813407348	16988592	23	23
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1843	bs-grpc:c24	bs-grpc	597998693833	9460194776537	16663245	24	24
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1844	bs-grpc-c:c61	bs-grpc-c	3944363361440	2833302263122	51390236	61	61
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1845	task-runner:c23	task-runner	43069636889	538808882713	742626	23	23
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1847	grpcpp_sync:c65	grpcpp_sync	218796083	2785239314	7487	65	65
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1848	grpc-server:c25	grpc-server	2040740144011	9919844929564	31496811	25	25
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1849	grpc-server:c26	grpc-server	2215896110324	7304240652145	34613290	26	26
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1850	grpc-server:c27	grpc-server	2265557516431	8239534395857	34519102	27	27
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1851	grpc-server:c28	grpc-server	2244886154058	8025390244682	34437479	28	28
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1852	grpc-server:c29	grpc-server	284242810702	3986573375329	7006797	29	29
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1853	grpc-server:c30	grpc-server	302301963073	4110849048883	7365622	30	30
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1854	grpc-server:c31	grpc-server	315798972751	3518984277157	7832318	31	31
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1855	grpc-server:c32	grpc-server	310014047771	3873644415398	7777552	32	32
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1856	grpc-server:c33	grpc-server	2057596483835	7142831026546	34010732	33	33
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1857	grpc-server:c34	grpc-server	2215325388574	8435182835697	35268365	34	34
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1858	grpc-server:c35	grpc-server	2176008957398	7858616806721	33815498	35	35
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1860	grpc-server:c54	grpc-server	2508914702485	9326356233257	36229701	54	54
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1861	grpc-server:c55	grpc-server	1293675544106	7243336368266	19570292	55	55
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1862	grpc-server:c56	grpc-server	1227645472893	4277835952689	20892472	56	56
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1863	grpc-server:c57	grpc-server	1235237903349	3620493544098	21071229	57	57
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1864	grpc-server:c58	grpc-server	1378891033935	6636519626470	20751738	58	58
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1865	http-server:c55	http-server	2701289	9562869	12	55	55
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1866	http-server:c56	http-server	439750	12639791	14	56	56
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1867	http-server:c57	http-server	2161784	3478564	14	57	57
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	1868	http-server:c58	http-server	2495242	24774892	22	58	58
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	3869	task-runner:c24	task-runner	8521790953792	7068870347744	1877008	24	24
0	1789479136987834880	CampaignManager	/opt/foros/server/etc/targetrtb/adcluster/adfe100/CampaignManagerConfig.xml	1764	4494	task-runner:c25	task-runner	9154401209401	3541647596296	1938820	25	25
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2488	bid-request:c20	bid-request	77079187961	223619690828	692755	20	20
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2489	bid-request:c34	bid-request	72815223022	411580976894	691907	34	34
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2490	bid-request:c25	bid-request	72195191083	681275824672	692427	25	25
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2491	bid-request:c8	bid-request	94840634016	280295349480	693512	8	8
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2492	bid-request:c38	bid-request	86536135509	104310593244	696398	38	38
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2493	bid-request:c42	bid-request	86789537817	188803303086	693189	42	42
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2494	bid-request:c54	bid-request	81906781566	423422572610	692427	54	54
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2495	bid-request:c65	bid-request	76609463390	209378635661	693941	65	65
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2496	bid-request:c3	bid-request	89452719268	252426847477	693760	3	3
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2497	bid-request:c52	bid-request	87266751059	137562705533	693784	52	52
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2498	bid-request:c22	bid-request	79185613877	484211457803	692732	22	22
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2499	bid-request:c33	bid-request	73326993225	375061850154	693474	33	33
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2500	bid-request:c1	bid-request	88324316661	216553241119	692807	1	1
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2501	bid-request:c45	bid-request	87469159150	183495717104	694025	45	45
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2502	bid-request:c60	bid-request	78569996276	172941937663	694761	60	60
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2503	bid-request:c66	bid-request	76972207498	209243028697	695209	66	66
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2504	bid-request:c26	bid-request	74485528515	463299289959	692744	26	26
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2505	bid-request:c70	bid-request	79500471243	133586257428	692828	70	70
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2506	bid-request:c39	bid-request	91450745879	165187700824	693431	39	39
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2507	bid-request:c18	bid-request	86032611988	237566892087	692271	18	18
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2510	bid-request:c13	bid-request	94557053291	324976821315	694057	13	13
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2511	bid-request:c21	bid-request	78254802869	406972833430	692236	21	21
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2512	bid-request:c29	bid-request	71969109104	449659565931	693078	29	29
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2513	bid-request:c55	bid-request	75709252206	386939009801	692702	55	55
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2514	bid-request:c37	bid-request	92730109308	389927801377	693535	37	37
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2515	bid-request:c67	bid-request	81120223176	150623039226	694666	67	67
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2516	bid-request:c59	bid-request	80398787486	191494079232	694570	59	59
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2519	bid-request:c53	bid-request	93302022277	318129978899	693379	53	53
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2520	bid-request:c2	bid-request	87736453336	296490703752	693170	2	2
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2521	bid-request:c61	bid-request	77239223126	163698293054	694633	61	61
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2522	bid-request:c11	bid-request	91310125629	300093825456	692641	11	11
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2523	bid-request:c41	bid-request	87635017501	227781825233	693934	41	41
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2524	bid-request:c31	bid-request	73512277408	358198221737	693522	31	31
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2525	bid-request:c17	bid-request	90700897102	245406790579	692964	17	17
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2526	bid-request:c7	bid-request	91232107793	274275703669	694042	7	7
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2528	bid-request:c58	bid-request	78440105418	377551975691	692554	58	58
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2529	bid-request:c16	bid-request	92212307635	322302987974	694171	16	16
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2530	bid-request:c24	bid-request	74027456499	656565291236	692036	24	24
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2531	bid-request:c27	bid-request	73668909075	491089103200	693272	27	27
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2532	bid-request:c36	bid-request	91177811745	245466094072	693425	36	36
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2533	bid-request:c62	bid-request	77105499164	237104489171	693786	62	62
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2534	bid-request:c68	bid-request	78924746960	107287045838	693047	68	68
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2535	bid-request:c6	bid-request	92281475160	222562316229	695711	6	6
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2536	bid-request:c10	bid-request	90790132849	278583075715	693666	10	10
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2538	bid-request:c44	bid-request	89490482025	167408201710	693406	44	44
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2539	bid-request:c43	bid-request	88409024564	217033384569	693741	43	43
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2540	bid-request:c32	bid-request	71981138164	384035913106	693261	32	32
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2541	bid-request:c19	bid-request	76432212217	144246357029	693949	19	19
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2542	bid-request:c69	bid-request	78191878390	87773922700	695722	69	69
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2543	bid-request:c4	bid-request	88520313125	230030563489	693946	4	4
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2544	bid-request:c28	bid-request	72371181637	482024603716	693967	28	28
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2545	bid-request:c57	bid-request	78527166403	230267066945	694395	57	57
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2546	bid-request:c5	bid-request	93280440097	280832300377	694054	5	5
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2547	bid-request:c15	bid-request	90497710587	316460461479	694189	15	15
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2548	bid-request:c9	bid-request	92394072115	227876271685	693983	9	9
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2549	bid-request:c63	bid-request	76420098669	264684753550	692957	63	63
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2550	bid-request:c40	bid-request	93348166572	146904000117	693495	40	40
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2551	bid-request:c30	bid-request	75488098610	453396115590	693262	30	30
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2552	bid-request:c0	bid-request	89152663640	159755401962	693766	0	0
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2553	bid-request:c35	bid-request	73691372627	430187194194	692012	35	35
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2554	bid-request:c12	bid-request	90157202250	253059458110	693358	12	12
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2555	bid-request:c14	bid-request	91801752350	338878896906	692641	14	14
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2556	bid-request:c71	bid-request	79749061913	186080687626	693522	71	71
0	1789479136987834880	FCGITrackServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGITrackServerConfig.xml	2077	2557	bid-request:c23	bid-request	75374554877	455028248871	692044	23	23
0	1789479136987834880	FCGIActionServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGIActionServerConfig.xml	2089	2998	bid-request:c24	bid-request	38889476064	630442565492	618942	24	24
0	1789479136987834880	FCGIActionServer	/opt/foros/server/etc/targetrtb/adcluster/adfe100/FCGIActionServerConfig.xml	2089	2999	bid-request:c42	bid-request	46019352151	185154233993	619816	42	42
