host,service,pool,pid,tid,thread_name,affinity,current_cpu,runtime_sec,wait_sec,elapsed_sec,cpu_pct,runqueue_wait_pct,runnable_pct
adfe100,UserInfoManager,grpc-server,273832,273984,grpc-server:c60,60,60,1.652628557,17.850302949,600.004630784,0.2754359670258848,2.975027530316855,3.2504634973427398
adfe100,UserInfoManager,grpc-server,273832,273985,grpc-server:c61,61,61,1.744667704,16.525364586,600.004630784,0.29077570646751816,2.7542061741101937,3.044981880577712
adfe100,UserInfoManager,grpc-server,273832,273986,grpc-server:c62,62,62,1.682034892,20.327309131,600.004630784,0.28033698503329185,3.387858707763503,3.668195692796795
adfe100,UserInfoManager,grpc-server,273832,273990,grpc-server:c63,63,63,1.478357493,20.281340494,600.004630784,0.24639101386072546,3.3801973273938324,3.626588341254558
adfe100,UserInfoManager,grpc-server,273832,273991,grpc-server:c64,64,64,10.551300179,49.595835071,600.004630784,1.7585364574958486,8.265908715770289,10.024445173266137
adfe100,UserInfoManager,grpc-server,273832,273992,grpc-server:c65,65,65,10.655878798,43.908805828,600.004630784,1.7759660928077214,7.318077823937171,9.09404391674489
adfe100,UserInfoManager,grpc-server,273832,273994,grpc-server:c66,66,66,10.626871727,52.152897392,600.004630784,1.7711316182867336,8.692082480072541,10.463214098359275
adfe100,UserInfoManager,grpc-server,273832,273996,grpc-server:c67,67,67,10.90287612,37.258605949,600.004630784,1.8171319954237162,6.20971973171537,8.026851727139087
adfe100,UserInfoManager,grpc-server,273832,273997,grpc-server:c68,68,68,19.324803435,39.899492309,600.004630784,3.220775714638922,6.649864061359837,9.87063977599876
adfe100,UserInfoManager,grpc-server,273832,274007,grpc-server:c69,69,69,19.386995264,33.70834139,600.004630784,3.2311409394737263,5.6180135386546555,8.849154478128382
adfe100,UserInfoManager,grpc-server,273832,274008,grpc-server:c70,70,70,19.372843821,49.550347107,600.004630784,3.2287823838436625,8.258327446948986,11.48710983079265
adfe100,UserInfoManager,grpc-server,273832,274013,grpc-server:c71,71,71,19.215175069,50.877139762,600.004630784,3.202504461322634,8.479457849437104,11.681962310759737
adfe100,UserInfoManager,grpc_global,273832,273913,grpc_global:c19,19,19,0.026982859,0.501818585,600.004630784,0.00449710845810351,0.08363578533457242,0.08813289379267591
adfe100,UserInfoManager,grpcpp_sync,273832,273956,grpcpp_sync:c22,22,22,0.002813755,0.130856468,600.004630784,0.00046895554728025823,0.02180924301017736,0.022278198557457617
adfe100,UserInfoManager,http-server,273832,274016,http-server:c61,61,61,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,http-server,273832,274017,http-server:c62,62,62,6.8283e-05,0.0,600.004630784,1.1380412166282378e-05,0.0,1.138041216628238e-05
adfe100,UserInfoManager,http-server,273832,274019,http-server:c63,63,63,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,http-server,273832,274020,http-server:c64,64,64,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,jemalloc_bg,273832,273860,jemalloc_bg:c65,65,65,4.57257007,0.841164837,600.004630784,0.7620891298830846,0.14019305749372074,0.9022821873768053
adfe100,UserInfoManager,jemalloc_bg,273832,273914,jemalloc_bg:c66,66,66,6.706425877,2.790487382,600.004630784,1.1177290195638998,0.4650776408765031,1.582806660440403
adfe100,UserInfoManager,jemalloc_bg,273832,273922,jemalloc_bg:c67,67,67,5.936736811,1.402875159,600.004630784,0.9894484986295395,0.2338107219550829,1.2232592205846224
adfe100,UserInfoManager,jemalloc_bg,273832,273928,jemalloc_bg:c68,68,68,8.77164419,1.368718341,600.004630784,1.4619294152010915,0.22811796289164554,1.690047378092737
adfe100,UserInfoManager,lifeguard,273832,273952,lifeguard:c24,24,24,0.039170716,2.943107561,600.004630784,0.006528402280631955,0.490514141058273,0.497042543338905
adfe100,UserInfoManager,rdb-batch,273832,275206,rdb-batch:c34,34,34,75.741377676,289.79797287,600.004630784,12.623465518429754,48.299289372372606,60.92275489080235
adfe100,UserInfoManager,rdb-batch,273832,275207,rdb-batch:c19,19,19,180.005126976,47.509190482,600.004630784,30.000622951992074,7.918137301694123,37.918760253686195
adfe100,UserInfoManager,rdb-batch,273832,275208,rdb-batch:c20,20,20,177.77684585,59.579859806,600.004630784,29.62924563060567,9.929899995629965,39.55914562623563
adfe100,UserInfoManager,rdb-batch,273832,275209,rdb-batch:c21,21,21,86.239920173,325.342209423,600.004630784,14.373209096788809,54.22328307664717,68.59649217343598
adfe100,UserInfoManager,rdb-batch,273832,275210,rdb-batch:c22,22,22,93.248159306,268.628700794,600.004630784,15.541239937457929,44.771104590142,60.31234452759994
adfe100,UserInfoManager,rdb-batch,273832,275211,rdb-batch:c23,23,23,97.006321531,248.847961474,600.004630784,16.167595474095933,41.47434014781539,57.64193562191132
adfe100,UserInfoManager,rdb-batch,273832,275212,rdb-batch:c24,24,24,96.514959825,240.933118243,600.004630784,16.085702488477146,40.155209790328314,56.24091227880545
adfe100,UserInfoManager,rdb-batch,273832,275213,rdb-batch:c25,25,25,109.706774009,207.180113317,600.004630784,18.28432121692976,34.52975238645854,52.8140736033883
adfe100,UserInfoManager,rdb-batch,273832,275214,rdb-batch:c26,26,26,98.660759997,234.745550984,600.004630784,16.4433330902937,39.123956539680066,55.56728962997376
adfe100,UserInfoManager,rdb-batch,273832,275215,rdb-batch:c27,27,27,91.414875715,259.30829337,600.004630784,15.235695030478707,43.21771534182547,58.45341037230417
adfe100,UserInfoManager,rdb-batch,273832,275216,rdb-batch:c28,28,28,91.435748034,254.910454071,600.004630784,15.23917372346358,42.484747782349544,57.723921505813124
adfe100,UserInfoManager,rdb-batch,273832,275217,rdb-batch:c29,29,29,98.437452111,232.949749303,600.004630784,16.406115396538866,38.82465856948715,55.230773966026014
adfe100,UserInfoManager,rdb-batch,273832,275218,rdb-batch:c30,30,30,97.461338734,238.517366585,600.004630784,16.243431089298678,39.75258762142214,55.99601871072082
adfe100,UserInfoManager,rdb-batch,273832,275219,rdb-batch:c31,31,31,90.155561238,249.379004635,600.004630784,15.025810904192129,41.5628466582245,56.588657562416635
adfe100,UserInfoManager,rdb-batch,273832,275220,rdb-batch:c32,32,32,83.110900692,275.719566967,600.004630784,13.851709874872565,45.95290649785973,59.80461637273229
adfe100,UserInfoManager,rdb-batch,273832,275221,rdb-batch:c33,33,33,83.368035754,272.275716589,600.004630784,13.894565387781526,45.37893586474977,59.27350125253129
adfe100,UserInfoManager,task-runner,273832,273901,task-runner:c27,27,27,0.817582751,1.173206773,600.004630784,0.13626274016113843,0.19553295304854926,0.3317956932096877
adfe100,UserInfoManager,task-runner,273832,274048,task-runner:c27,"18-35,54-71",69,0.245367352,0.019290835,600.004630784,0.04089424304598935,0.0032151143524998304,0.04410935739848918
adfe100,UserInfoManager,task-runner,273832,275252,task-runner:c27,"18-35,54-71",18,0.002483964,0.0,600.004630784,0.00041399080483000807,0.0,0.000413990804830008
adfe100,UserInfoManager,task-runner,273832,275253,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275254,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275255,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275256,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275257,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275258,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275259,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275260,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275261,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,task-runner,273832,275262,task-runner:c27,"18-35,54-71",27,0.0,0.0,600.004630784,0.0,0.0,0.0
adfe100,UserInfoManager,uim-grpc-p,273832,273903,uim-grpc-p:c31,31,31,118.193072735,293.911838345,600.004630784,19.6986934218428,48.98492832646277,68.68362174830558
adfe100,UserInfoManager,uim-grpc-p,273832,273904,uim-grpc-p:c32,32,32,103.324725219,319.76145872,600.004630784,17.2206546279468,53.29316513810595,70.51381976605275
adfe100,UserInfoManager,uim-grpc-p,273832,273905,uim-grpc-p:c33,33,33,100.881403972,317.867873877,600.004630784,16.813437563003912,52.9775701000267,69.79100766303061
adfe100,UserInfoManager,uim-grpc-p,273832,273906,uim-grpc-p:c35,35,35,150.365255417,278.621124879,600.004630784,25.0606824851542,46.436495750864104,71.4971782360183
adfe100,UserInfoManager,uim-grpc-p,273832,273907,uim-grpc-p:c58,58,58,279.984966236,142.647602954,600.004630784,46.663800889362435,23.774417002016897,70.43821789137932
adfe100,UserInfoManager,uim-grpc-p,273832,273908,uim-grpc-p:c54,54,54,161.242390886,296.706940877,600.004630784,26.8735244051886,49.45077515306939,76.32429955825799
adfe100,UserInfoManager,uim-grpc-p,273832,273909,uim-grpc-p:c55,55,55,141.009031089,293.249265923,600.004630784,23.50132379890962,48.87450044174224,72.37582424065187
adfe100,UserInfoManager,uim-grpc-p,273832,273910,uim-grpc-p:c56,56,56,243.838082276,145.630354491,600.004630784,40.63936672578466,24.271538421413705,64.91090514719836
adfe100,UserInfoManager,uim-grpc-p,273832,273911,uim-grpc-p:c57,57,57,218.878764724,151.651807691,600.004630784,36.479512572761415,25.275106209237613,61.75461878199903
adfe100,UserInfoManager,uim-grpc-p,273832,273912,uim-grpc-p:c34,34,34,142.330505471,311.266996868,600.004630784,23.7215678294054,51.877432422693296,75.59900025209869
adfe101,CampaignManager,bs-grpc,228709,228775,bs-grpc:c35,35,35,5.665114811,65.617859103,600.0047104,0.9441783894035243,10.936223993850833,11.880402383254356
adfe101,CampaignManager,bs-grpc,228709,228776,bs-grpc:c54,54,54,9.440242217,79.499965851,600.0047104,1.5733613508978213,13.249890288027979,14.8232516389258
adfe101,CampaignManager,bs-grpc,228709,228777,bs-grpc:c55,55,55,5.848994778,57.817514026,600.0047104,0.9748248099753585,9.636176687255555,10.611001497230912
adfe101,CampaignManager,bs-grpc,228709,228778,bs-grpc:c56,56,56,8.974425764,71.479889158,600.0047104,1.4957258848879864,11.913221332937056,13.408947217825043
adfe101,CampaignManager,bs-grpc-c,228709,228779,bs-grpc-c:c71,71,71,36.300305158,182.136341452,600.0047104,6.0500033631069305,30.35581859525348,36.40582195836041
adfe101,CampaignManager,cm-grpc-p,228709,228755,cm-grpc-p:c34,34,34,109.091239185,139.883993187,600.0047104,18.181730458794746,23.313815835503146,41.49554629429789
adfe101,CampaignManager,cm-grpc-p,228709,228756,cm-grpc-p:c33,33,33,99.322902465,177.24714154,600.0047104,16.553687120020317,29.540958340449723,46.09464546047004
adfe101,CampaignManager,cm-grpc-p,228709,228757,cm-grpc-p:c35,35,35,123.481579895,116.293468554,600.0047104,20.58010174831454,19.38209259665172,39.962194344966264
adfe101,CampaignManager,cm-grpc-p,228709,228758,cm-grpc-p:c65,65,65,100.761645924,149.582257198,600.0047104,16.79347581401921,24.93018048112977,41.723656295148984
adfe101,CampaignManager,cm-grpc-p,228709,228759,cm-grpc-p:c54,54,54,137.151726277,103.869103613,600.0047104,22.858441592161206,17.311381362948712,40.16982295510992
adfe101,CampaignManager,cm-grpc-p,228709,228760,cm-grpc-p:c55,55,55,125.292224742,107.473507255,600.0047104,20.881873520371617,17.91211058715715,38.793984107528765
adfe101,CampaignManager,cm-grpc-p,228709,228761,cm-grpc-p:c56,56,56,139.685614235,86.771274841,600.0047104,23.28075293640228,14.461765605665486,37.742518542067764
adfe101,CampaignManager,cm-grpc-p,228709,228762,cm-grpc-p:c57,57,57,136.511949513,107.881990263,600.0047104,22.751812968600323,17.98019055401736,40.732003522617674
adfe101,CampaignManager,cm-grpc-p,228709,228763,cm-grpc-p:c58,58,58,137.101819771,107.397634443,600.0047104,22.850123906460585,17.899465217765062,40.74958912422565
adfe101,CampaignManager,cm-grpc-p,228709,228764,cm-grpc-p:c59,59,59,128.156483317,105.378380623,600.0047104,21.359246201844485,17.56292555649243,38.922171758336916
adfe101,CampaignManager,cm-grpc-p,228709,228765,cm-grpc-p:c60,60,60,130.176221572,104.780952139,600.0047104,21.695866601649932,17.463354924188277,39.159221525838205
adfe101,CampaignManager,cm-grpc-p,228709,228766,cm-grpc-p:c61,61,61,126.700338076,101.55816882,600.0047104,21.116557233614678,16.926228587821434,38.04278582143611
adfe101,CampaignManager,cm-grpc-p,228709,228767,cm-grpc-p:c62,62,62,128.224090495,103.151679394,600.0047104,21.37051397638494,17.19181159848441,38.562325574869355
adfe101,CampaignManager,cm-grpc-p,228709,228768,cm-grpc-p:c63,63,63,150.923752648,83.712815951,600.0047104,25.15376130087128,13.952026459124278,39.10578775999556
adfe101,CampaignManager,cm-grpc-p,228709,228769,cm-grpc-p:c64,64,64,136.395494517,98.921096868,600.0047104,22.732403954974018,16.48672004625649,39.21912400123051
adfe101,CampaignManager,cm-grpc-p,228709,228770,cm-grpc-p:c32,32,32,76.123464982,250.555831093,600.0047104,12.687144561123766,41.75897734635518,54.446121907478954
adfe101,CampaignManager,cm-logging,228709,228751,cm-logging:c59,59,59,146.406436001,158.409175641,600.0047104,24.400881103649414,26.401322005521376,50.8022031091708
adfe101,CampaignManager,cm-logging,228709,228752,cm-logging:c60,60,60,145.648091974,160.011994286,600.0047104,24.274491424725987,26.668456349172022,50.942947773898005
adfe101,CampaignManager,cm-logging,228709,228753,cm-logging:c61,61,61,146.363235421,156.84348006,600.0047104,24.393681063507863,26.140374790630975,50.534055854138835
adfe101,CampaignManager,cm-logging,228709,228754,cm-logging:c62,62,62,147.678760936,159.049925325,600.0047104,24.612933594729327,26.508112781142593,51.12104637587191
adfe101,CampaignManager,event_engine,228709,228730,event_engin:c20,20,20,12.511443927,147.349418915,600.0047104,2.0852242840992203,24.558043688818348,26.643267972917567
adfe101,CampaignManager,event_engine,228709,228731,event_engin:c21,21,21,11.586265004,151.849401093,600.0047104,1.931029007468272,25.308034830554558,27.23906383802283
adfe101,CampaignManager,event_engine,228709,228732,event_engin:c22,22,22,11.910614033,155.23469463,600.0047104,1.9850867545789188,25.872245990620808,27.85733274519973
adfe101,CampaignManager,event_engine,228709,228733,event_engin:c23,23,23,11.797956654,146.948145827,600.0047104,1.9663106721503498,24.491165365857768,26.457476038008114
adfe101,CampaignManager,event_engine,228709,228734,event_engin:c24,24,24,11.899300468,141.023924489,600.0047104,1.9832011752153071,23.503802894311413,25.48700406952672
adfe101,CampaignManager,event_engine,228709,228735,event_engin:c25,25,25,12.098320692,155.366251789,600.0047104,2.0163709521437783,25.894172011653595,27.910542963797376
adfe101,CampaignManager,event_engine,228709,228737,event_engin:c26,26,26,11.260797291,147.799735556,600.0047104,1.8767848144880164,24.633095873108665,26.50988068759668
adfe101,CampaignManager,event_engine,228709,228738,event_engin:c28,28,28,12.351110373,106.236035032,600.0047104,2.0585022348851214,17.705866835808095,19.764369070693217
adfe101,CampaignManager,event_engine,228709,228739,event_engin:c27,27,27,12.983789417,113.065289568,600.0047104,2.1639479143995732,18.844066989511422,21.008014903910993
adfe101,CampaignManager,event_engine,228709,228741,event_engin:c29,29,29,13.160658628,94.839833986,600.0047104,2.193425884811187,15.806514905986978,17.999940790798167
adfe101,CampaignManager,event_engine,228709,228742,event_engin:c30,30,30,11.314573621,131.967223738,600.0047104,1.8857474657918951,21.994364619241495,23.880112085033392
adfe101,CampaignManager,event_engine,228709,228744,event_engin:c31,31,31,11.490970411,103.828754133,600.0047104,1.9151466999883073,17.30465650241002,19.219803202398325
adfe101,CampaignManager,event_engine,228709,228745,event_engin:c32,32,32,10.580087218,231.995735296,600.0047104,1.763334026319004,38.665652331518764,40.428986357837765
adfe101,CampaignManager,event_engine,228709,228746,event_engin:c33,33,33,11.976490993,171.69320742,600.0047104,1.9960661617165865,28.61530992074025,30.611376082456836
adfe101,CampaignManager,event_engine,228709,228747,event_engin:c34,34,34,11.462958823,152.882711359,600.0047104,1.9104781386396263,25.48025185620276,27.39072999484239
adfe101,CampaignManager,event_engine,228709,228748,event_engin:c35,35,35,11.854937727,135.340902772,600.0047104,1.9758074430943668,22.55664004400456,24.532447487098928
adfe101,CampaignManager,fast-scheduler,228709,228750,fast-schedu:c65,65,65,0.0,0.0,600.0047104,0.0,0.0,0.0
adfe101,CampaignManager,grpc-server,228709,228783,grpc-server:c31,31,31,13.991631566,62.962973144,600.0047104,2.3319202872044653,10.493746474427677,12.825666761632142
adfe101,CampaignManager,grpc-server,228709,228784,grpc-server:c32,32,32,15.251530994,136.262404993,600.0047104,2.541901876709,22.710222541779565,25.252124418488563
adfe101,CampaignManager,grpc-server,228709,228785,grpc-server:c33,33,33,14.307193544,88.837502142,600.0047104,2.38451353731239,14.80613411897641,17.1906476562888
adfe101,CampaignManager,grpc-server,228709,228786,grpc-server:c34,34,34,15.661991336,88.101193087,600.0047104,2.610311396648662,14.683416906555006,17.293728303203668
adfe101,CampaignManager,grpc-server,228709,228787,grpc-server:c35,35,35,27.807316144,89.980282682,600.0047104,4.634516306623982,14.996596047056633,19.631112353680617
adfe101,CampaignManager,grpc-server,228709,228788,grpc-server:c54,54,54,28.702688698,81.067158563,600.0047104,4.7837438940879355,13.511087022792813,18.29483091688075
adfe101,CampaignManager,grpc-server,228709,228789,grpc-server:c55,55,55,28.101576258,84.106807227,600.0047104,4.683559273937327,14.017691156279296,18.701250430216625
adfe101,CampaignManager,grpc-server,228709,228790,grpc-server:c56,56,56,27.062366468,70.986912602,600.0047104,4.510359002008261,11.831059218631093,16.341418220639355
adfe101,CampaignManager,grpc-server,228709,228791,grpc-server:c57,57,57,14.589264571,76.174494726,600.0047104,2.4315250060743523,12.695649451688038,15.12717445776239
adfe101,CampaignManager,grpc-server,228709,228792,grpc-server:c58,58,58,14.459071712,76.997094366,600.0047104,2.4098263665898045,12.832748315370559,15.242574681960363
adfe101,CampaignManager,grpc-server,228709,228793,grpc-server:c59,59,59,14.717583752,70.785084226,600.0047104,2.4529113683438175,11.797421420043571,14.250332788387391
adfe101,CampaignManager,grpc-server,228709,228794,grpc-server:c60,60,60,14.834272287,69.735576759,600.0047104,2.4723593048312176,11.62250488208834,14.094864186919557
adfe101,CampaignManager,grpc-server,228709,228795,grpc-server:c61,61,61,12.996336202,60.581278551,600.0047104,2.1660390288162645,10.096800491884938,12.262839520701203
adfe101,CampaignManager,grpc-server,228709,228796,grpc-server:c62,62,62,12.878144569,61.130950515,600.0047104,2.1463405779622358,10.188411766675356,12.334752344637593
adfe101,CampaignManager,grpc-server,228709,228797,grpc-server:c64,64,64,11.954087379,61.536547677,600.0047104,1.9923322553635738,10.25601076297817,12.248343018341744
adfe101,CampaignManager,grpc-server,228709,228798,grpc-server:c63,63,63,12.716061371,58.803975897,600.0047104,2.1193269237040977,9.800585708368466,11.919912632072563
adfe101,CampaignManager,grpc_global,228709,228729,grpc_global:c55,55,55,0.030939227,0.560475463,600.0047104,0.00515649735139146,0.09341184382141811,0.09856834117280956
adfe101,CampaignManager,grpcpp_sync,228709,228782,grpcpp_sync:c68,68,68,0.002629777,0.055396049,600.0047104,0.00043829272577657416,0.009232602351249808,0.009670895077026382
adfe101,CampaignManager,http-server,228709,228799,http-server:c28,28,28,9.653e-05,0.005253746,600.0047104,1.6088207030182676e-05,0.000875617459152534,0.0008917056661827166
adfe101,CampaignManager,http-server,228709,228800,http-server:c29,29,29,0.0,0.0,600.0047104,0.0,0.0,0.0
adfe101,CampaignManager,http-server,228709,228801,http-server:c30,30,30,0.0,0.0,600.0047104,0.0,0.0,0.0
adfe101,CampaignManager,http-server,228709,228802,http-server:c31,31,31,0.0,0.0,600.0047104,0.0,0.0,0.0
adfe101,CampaignManager,jemalloc_bg,228709,228728,jemalloc_bg:c29,29,29,2.909625505,0.892364351,600.0047104,0.48493377711322716,0.1487262242333223,0.6336600013465494
adfe101,CampaignManager,jemalloc_bg,228709,228736,jemalloc_bg:c30,30,30,2.813111647,1.287459021,600.0047104,0.46884826039525707,0.2145748189446214,0.6834230793398784
adfe101,CampaignManager,jemalloc_bg,228709,228740,jemalloc_bg:c31,31,31,2.997133604,1.596858118,600.0047104,0.4995183457813067,0.26614093028293667,0.7656592760642433
adfe101,CampaignManager,jemalloc_bg,228709,228743,jemalloc_bg:c32,32,32,3.09583303,3.279684717,600.0047104,0.5159681209729383,0.5466098282484417,1.0625779492213798
adfe101,CampaignManager,lifeguard,228709,228749,lifeguard:c21,21,21,0.031972195,1.267648761,600.0047104,0.005328657333154163,0.21127313486504257,0.2166017921981967
adfe101,CampaignManager,task-runner,228709,228771,task-runner:c29,29,29,0.00635757,0.010821969,600.0047104,0.0010595866815381588,0.0018036473401659482,0.002863234021704107
adfe101,CampaignManager,task-runner,228709,228772,task-runner:c30,30,30,7.796128391,7.287413887,600.0047104,1.2993445311125345,1.2145594460653089,2.513903977177843
adfe101,CampaignManager,task-runner,228709,228780,task-runner:c31,31,31,0.538082613,6.539372602,600.0047104,0.08967973145432159,1.0898868773280883,1.17956660878241
adfe101,CampaignManager,task-runner,228709,230616,task-runner:c32,32,32,181.413299463,188.736539388,600.0047104,30.23531254313966,31.45584294866229,61.69115549180195
adfe101,CampaignManager,task-runner,228709,230967,task-runner:c33,33,33,79.126240085,38.649463716,600.0047104,13.187603149356875,6.44152671572093,19.629129865077804
adfe101,ChannelServer,cs-grpc-p,242263,242286,cs-grpc-p:c65,65,65,241.423911212,83.646791546,600.0047104,40.23700264803788,13.941022478012865,54.17802512605074
adfe101,ChannelServer,cs-grpc-p,242263,242287,cs-grpc-p:c66,66,66,277.922813248,52.808178175,600.0047104,46.320105230960536,8.801293933141762,55.12139916410229
adfe101,ChannelServer,cs-grpc-p,242263,242288,cs-grpc-p:c67,67,67,271.67177371,53.007165815,600.0047104,45.27827348703428,8.834458279446201,54.11273176648048
adfe101,ChannelServer,cs-grpc-p,242263,242289,cs-grpc-p:c18,18,18,237.776473944,95.274914542,600.0047104,39.62910120913611,15.879027762712711,55.50812897184881
adfe101,ChannelServer,cs-grpc-p,242263,242290,cs-grpc-p:c69,69,69,273.2288053,55.757793536,600.0047104,45.53777671476094,9.292892633930895,54.83066934869183
adfe101,ChannelServer,cs-grpc-p,242263,242291,cs-grpc-p:c70,70,70,265.039726956,64.050890874,600.0047104,44.17294103896422,10.67506467262561,54.848005711589835
adfe101,ChannelServer,cs-grpc-p,242263,242292,cs-grpc-p:c71,71,71,268.422779578,51.075197812,600.0047104,44.73677871612922,8.512466140132489,53.24924485626171
adfe101,ChannelServer,cs-grpc-p,242263,242293,cs-grpc-p:c26,26,26,249.509862915,77.725470442,600.0047104,41.58465068526902,12.954143375005078,54.5387940602741
adfe101,ChannelServer,cs-grpc-p,242263,242294,cs-grpc-p:c19,19,19,243.431775679,87.527486972,600.0047104,40.57164409871273,14.587799971378358,55.15944407009109
adfe101,ChannelServer,cs-grpc-p,242263,242295,cs-grpc-p:c20,20,20,239.372456266,85.242676704,600.0047104,39.89509617456496,14.207001249568856,54.102097424133824
adfe101,ChannelServer,cs-grpc-p,242263,242296,cs-grpc-p:c21,21,21,228.447501388,97.552657021,600.0047104,38.07428465614926,16.258648528936614,54.33293318508588
adfe101,ChannelServer,cs-grpc-p,242263,242297,cs-grpc-p:c22,22,22,232.011567697,92.884031749,600.0047104,38.66829104430311,15.48055042552546,54.14884146982857
adfe101,ChannelServer,cs-grpc-p,242263,242298,cs-grpc-p:c23,23,23,236.483484185,83.162115588,600.0047104,39.41360460776143,13.86024378584612,53.27384839360755
adfe101,ChannelServer,cs-grpc-p,242263,242299,cs-grpc-p:c24,24,24,239.165508127,78.174039885,600.0047104,39.86060508884298,13.028904361914822,52.889509450757814
adfe101,ChannelServer,cs-grpc-p,242263,242300,cs-grpc-p:c25,25,25,244.899925611,78.179202038,600.0047104,40.81633383306852,13.029764713993819,53.84609854706234
adfe101,ChannelServer,cs-grpc-p,242263,242301,cs-grpc-p:c68,68,68,269.91881674,60.217256821,600.0047104,44.98611628566308,10.036130679850077,55.022246965513155
adfe101,ChannelServer,event_engine,242263,242303,event_engin:c65,65,65,8.838319426,137.675680879,600.0047104,1.4730416733075034,22.945766673601103,24.418808346908605
adfe101,ChannelServer,event_engine,242263,242304,event_engin:c66,66,66,8.250922716,131.261826867,600.0047104,1.3751429902107648,21.8767993970402,23.251942387250963
adfe101,ChannelServer,event_engine,242263,242305,event_engin:c67,67,67,9.142614874,131.469184641,600.0047104,1.5237571831569408,21.9113587547262,23.435115937883143
adfe101,ChannelServer,event_engine,242263,242306,event_engin:c68,68,68,10.076852194,148.86269059,600.0047104,1.679462180768906,24.810253654635307,26.489715835404215
adfe101,ChannelServer,event_engine,242263,242307,event_engin:c69,69,69,8.858689706,137.785934966,600.0047104,1.4764366933209996,22.964142210507553,24.440578903828552
adfe101,ChannelServer,event_engine,242263,242310,event_engin:c70,70,70,9.568775123,154.721836093,600.0047104,1.5947833337209747,25.78677023882911,27.38155357255009
adfe101,ChannelServer,event_engine,242263,242311,event_engin:c71,71,71,10.125139975,142.242981712,600.0047104,1.6875100810875234,23.706977503088616,25.39448758417614
adfe101,ChannelServer,event_engine,242263,242313,event_engin:c18,18,18,8.456838701,126.479441539,600.0047104,1.4094620516165868,21.079741433143255,22.48920348475984
adfe101,ChannelServer,event_engine,242263,242314,event_engin:c19,19,19,8.157509957,126.550450268,600.0047104,1.359574319268544,21.091576128399673,22.45115044766822
adfe101,ChannelServer,event_engine,242263,242315,event_engin:c20,20,20,9.484420016,137.055949313,600.0047104,1.5807242595940794,22.842478890145728,24.423203149739805
adfe101,ChannelServer,event_engine,242263,242316,event_engin:c21,21,21,8.780377432,136.710639849,600.0047104,1.4633847501207884,22.784927764627096,24.248312514747884
adfe101,ChannelServer,event_engine,242263,242317,event_engin:c22,22,22,9.329443249,146.027726552,600.0047104,1.5548950012043106,24.3377633576658,25.892658358870115
adfe101,ChannelServer,event_engine,242263,242318,event_engin:c23,23,23,8.701243952,129.435963817,600.0047104,1.4501959403284044,21.572491277728474,23.02268721805688
adfe101,ChannelServer,event_engine,242263,242319,event_engin:c24,24,24,9.285138262,133.910211128,600.0047104,1.5475108946744696,22.318193308637063,23.865704203311537
adfe101,ChannelServer,event_engine,242263,242320,event_engin:c25,25,25,9.165187768,135.623485758,600.0047104,1.5275193026217948,22.60373683859666,24.131256141218454
adfe101,ChannelServer,event_engine,242263,242321,event_engin:c26,26,26,8.965820437,138.180675816,600.0047104,1.4942916749808237,23.0299318356818,24.524223510662626
adfe101,ChannelServer,fast-scheduler,242263,242283,fast-schedu:c63,63,63,0.0,0.0,600.0047104,0.0,0.0,0.0
adfe101,ChannelServer,grpc-server,242263,242324,grpc-server:c60,60,60,21.402760818,74.106469937,600.0047104,3.567098798896363,12.350981359395675,15.918080158292035
adfe101,ChannelServer,grpc-server,242263,242325,grpc-server:c61,61,61,21.392291757,72.886660078,600.0047104,3.56535396909444,12.147681312269912,15.713035281364352
adfe101,ChannelServer,grpc-server,242263,242326,grpc-server:c62,62,62,21.676563324,75.981019769,600.0047104,3.6127321916438073,12.663403878670616,16.276136070314422
adfe101,ChannelServer,grpc-server,242263,242327,grpc-server:c63,63,63,20.917984426,78.457472764,600.0047104,3.486303367861027,13.076142804228224,16.562446172089253
