sample	wall_ns	service	config	pid	tid	thread_name	pool	runtime_ns	wait_ns	timeslices	affinity	current_cpu
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201621	grpc_global:c20	grpc_global	2960340715	46035374889	96098	20	20
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201623	event_engin:c55	event_engin	1221623252109	8587219545786	46876961	55	55
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201624	event_engin:c56	event_engin	1242966300161	8064394958335	47214738	56	56
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201625	event_engin:c57	event_engin	1354871538413	7701115011150	49089351	57	57
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201627	event_engin:c58	event_engin	1353078164848	8045438326517	48812595	58	58
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201628	jemalloc_bg:c35	jemalloc_bg	436260384725	132039313397	149836	35	35
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201629	event_engin:c59	event_engin	1273194414910	8743188181823	47906306	59	59
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201631	event_engin:c60	event_engin	1242225904420	8141602446657	48482334	60	60
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201632	event_engin:c62	event_engin	1274268609401	8498902632358	48472488	62	62
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201635	jemalloc_bg:c54	jemalloc_bg	715213247014	169709304535	267322	54	54
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201636	event_engin:c61	event_engin	1211254398685	7627780358993	46514754	61	61
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201638	event_engin:c63	event_engin	1224372393035	7294521833199	47413018	63	63
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201641	event_engin:c64	event_engin	1310672278616	7842682289490	47548476	64	64
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201644	event_engin:c65	event_engin	1219526853568	10875027621321	45056570	65	65
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201647	event_engin:c66	event_engin	1242696289010	10333171920620	45241440	66	66
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201653	event_engin:c67	event_engin	1227350007213	9863906016622	45133646	67	67
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201654	event_engin:c68	event_engin	1265849389698	10412534618299	45438398	68	68
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201655	event_engin:c70	event_engin	1245793981491	10810063105987	44097342	70	70
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201656	event_engin:c69	event_engin	1255517569508	10755054412866	46061488	69	69
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201657	lifeguard:c68	lifeguard	2798800940	72575095238	125354	68	68
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201662	grpcpp_sync:c25	grpcpp_sync	258864746	5149199531	9613	25	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201680	grpc-server:c71	grpc-server	566323513861	3723175760165	13357781	71	71
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201682	grpc-server:c18	grpc-server	642282407578	4242072871522	14231245	18	18
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201685	grpc-server:c19	grpc-server	558984919799	3997414076324	13651550	19	19
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201686	grpc-server:c20	grpc-server	576892326283	3766677391027	14046145	20	20
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201689	grpc-server:c21	grpc-server	164183861167	2077837560438	3956401	21	21
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201690	grpc-server:c22	grpc-server	163743634300	2084903261132	3847884	22	22
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201691	grpc-server:c23	grpc-server	162709196348	1874252999608	3859890	23	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201694	grpc-server:c24	grpc-server	153859135931	1893507372537	3599996	24	24
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201695	grpc-server:c25	grpc-server	165761240305	1696679757089	4091058	25	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201696	grpc-server:c26	grpc-server	171213584960	1729410570615	4167716	26	26
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201697	grpc-server:c27	grpc-server	144909708009	1522495718677	3762864	27	27
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201698	grpc-server:c28	grpc-server	140172483385	1614399558321	3634333	28	28
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201699	grpc-server:c29	grpc-server	3765124344485	12626160410283	75360930	29	29
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201700	grpc-server:c30	grpc-server	3731988746466	8587374376695	77122117	30	30
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201701	grpc-server:c31	grpc-server	3757842250468	7330676033844	76880591	31	31
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201702	grpc-server:c32	grpc-server	3575708984300	14073264855884	68832864	32	32
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201703	http-server:c54	http-server	1523467	15648726	12	54	54
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201704	http-server:c55	http-server	1629311	1774717	22	55	55
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201705	http-server:c56	http-server	1466516	7310937	16	56	56
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201706	http-server:c57	http-server	1477533	16690803	16	57	57
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	201734	task-runner:c23	task-runner	33748773405	22394293791	217094	18-35,54-71	70
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202898	rdb-batch:c33	rdb-batch	9238242050036	23607739220944	154471599	33	33
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202899	rdb-batch:c18	rdb-batch	12517556291995	18044796289113	174786587	18	18
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202900	rdb-batch:c19	rdb-batch	12210043978320	17750137440325	179932844	19	19
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202901	rdb-batch:c20	rdb-batch	12245197173179	17342848513649	180885266	20	20
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202902	rdb-batch:c21	rdb-batch	11991074039991	17664922172832	186335177	21	21
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202903	rdb-batch:c22	rdb-batch	12166070762818	17561818593528	186343728	22	22
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202904	rdb-batch:c23	rdb-batch	12348065914633	17070782321936	187218578	23	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202905	rdb-batch:c24	rdb-batch	12075684376467	17447784937912	184222611	24	24
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202906	rdb-batch:c25	rdb-batch	11794659680696	18137286700766	181180566	25	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202907	rdb-batch:c26	rdb-batch	11930508160521	18133235264696	180894670	26	26
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202908	rdb-batch:c27	rdb-batch	16079042869624	8139972082548	227422188	27	27
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202909	rdb-batch:c28	rdb-batch	16099885285103	7959272366911	231561408	28	28
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202910	rdb-batch:c29	rdb-batch	10721234262637	22073975852862	175882917	29	29
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202911	rdb-batch:c30	rdb-batch	9579293203838	18871345741364	167505544	30	30
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202912	rdb-batch:c31	rdb-batch	10244431871336	17290194969525	171899429	31	31
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202913	rdb-batch:c32	rdb-batch	8487504909236	27092031028508	150365481	32	32
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202959	task-runner:c23	task-runner	249432943	87378740	1605	18-35,54-71	70
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202960	task-runner:c23	task-runner	2927669	1013619	2	18-35,54-71	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202961	task-runner:c23	task-runner	33613	3775953	2	18-35,54-71	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202962	task-runner:c23	task-runner	22378	3746124	2	18-35,54-71	35
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202963	task-runner:c23	task-runner	17843	3708700	2	18-35,54-71	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202964	task-runner:c23	task-runner	18257	3663006	2	18-35,54-71	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202965	task-runner:c23	task-runner	21433	3621978	2	18-35,54-71	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202966	task-runner:c23	task-runner	16962	3592845	2	18-35,54-71	25
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202967	task-runner:c23	task-runner	16555	3532581	2	18-35,54-71	23
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202968	task-runner:c23	task-runner	22659	3485106	2	18-35,54-71	26
0	1789479137244800512	UserInfoManager	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserInfoManagerConfig.xml	201544	202969	task-runner:c23	task-runner	21962	3456151	2	18-35,54-71	23
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201580	jemalloc_bg:c45	jemalloc_bg	57873218185	9467787333	20703	45	45
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201582	fast-schedu:c41	fast-schedu	4504207563475	17100517179998	69551141	41	41
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201583	task-runner:c38	task-runner	16451953076	7119875858	5367	38	38
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201585	ub-grpc-p:c0	ub-grpc-p	11496963739693	32715447108817	204632638	0	0
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201586	ub-grpc-p:c2	ub-grpc-p	10894671032803	33604327649723	203200874	2	2
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201587	jemalloc_bg:c46	jemalloc_bg	66158314410	13165329058	20927	46	46
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201588	ub-grpc-p:c3	ub-grpc-p	10250861199315	34728127283089	198028383	3	3
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201589	rdb-batch:c53	rdb-batch	22904745418084	16999559348873	89997420	53	53
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201590	ub-grpc-p:c4	ub-grpc-p	11572125187893	32069212361495	215633088	4	4
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201591	rdb-batch:c52	rdb-batch	24056044137264	18670273472104	93923871	52	52
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201592	ub-grpc-p:c5	ub-grpc-p	9830919261166	34423226020287	195418614	5	5
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201593	rdb-batch:c0	rdb-batch	16760309062385	25204630731408	86514609	0	0
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201594	ub-grpc-p:c6	ub-grpc-p	10599489182333	34677061072005	201155165	6	6
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201595	rdb-batch:c1	rdb-batch	17403769263468	26671153473392	88421557	1	1
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201596	jemalloc_bg:c47	jemalloc_bg	65704542565	11416310040	20504	47	47
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201597	ub-grpc-p:c7	ub-grpc-p	10992602268506	33243077394825	211218394	7	7
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201598	jemalloc_bg:c48	jemalloc_bg	64851420840	9292662039	20700	48	48
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201599	ub-grpc-p:c1	ub-grpc-p	10841213100343	34131066758162	206813356	1	1
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201600	rdb-batch:c2	rdb-batch	15967736357427	26408060246894	85440704	2	2
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201601	rdb-batch:c3	rdb-batch	16520079448821	25737220726926	85409356	3	3
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201602	grpc_global:c38	grpc_global	3789032554	60173192866	96085	38	38
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201603	rdb-batch:c4	rdb-batch	21304910034285	21740844893429	93712351	4	4
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201604	rdb-batch:c5	rdb-batch	18717739090331	22666267070122	86868681	5	5
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201605	rdb-batch:c6	rdb-batch	18374034375407	24060724440688	87937562	6	6
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201614	rdb-batch:c7	rdb-batch	21540306661447	21790708902236	93190292	7	7
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201622	rdb-batch:c8	rdb-batch	24023658782199	18651644053389	93708374	8	8
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201626	rdb-batch:c9	rdb-batch	24665560209023	17435618619825	95278808	9	9
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201633	rdb-batch:c10	rdb-batch	24203278170786	18360285641323	94782495	10	10
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201639	rdb-batch:c11	rdb-batch	17383315514467	25402602356167	83056177	11	11
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201643	event_engin:c41	event_engin	1346962381948	12007425672097	45494825	41	41
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201649	rdb-batch:c12	rdb-batch	16948684623964	27551768416600	81346983	12	12
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201650	event_engin:c42	event_engin	1453416709282	8186953591457	56438549	42	42
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201651	rdb-batch:c13	rdb-batch	22214172349740	20736514041745	91938435	13	13
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201658	event_engin:c43	event_engin	1294914642561	14273618677427	47612712	43	43
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201665	event_engin:c44	event_engin	1469178802080	8400393687781	53012132	44	44
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201669	event_engin:c45	event_engin	1422234998415	9518755782353	50543009	45	45
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201671	event_engin:c46	event_engin	1330027889132	11259631436989	47787188	46	46
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201672	event_engin:c47	event_engin	1420797380907	11627374285728	53641691	47	47
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201674	event_engin:c48	event_engin	1428478589646	9016228004447	51523401	48	48
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201676	event_engin:c49	event_engin	1448665956047	8432311894039	50698614	49	49
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201678	event_engin:c50	event_engin	1450070333413	8879831781096	53183457	50	50
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201681	event_engin:c51	event_engin	1429868551594	9721246950827	55056167	51	51
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201683	event_engin:c52	event_engin	1361145028026	13328480135867	50642726	52	52
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201688	event_engin:c53	event_engin	1305704714481	16467036907841	43643869	53	53
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201693	event_engine:c0	event_engine	1336868415549	12665264537027	46518083	0	0
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201722	event_engine:c1	event_engine	1332863927004	14563079427654	48460610	1	1
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201725	event_engine:c2	event_engine	1313985950237	13703489461568	46321953	2	2
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201727	lifeguard:c8	lifeguard	4133718397	133355458787	140702	8	8
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201750	grpc-server:c52	grpc-server	2001914488904	7784014370173	45261468	52	52
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201751	grpc-server:c53	grpc-server	2081836849004	10226046462491	42071681	53	53
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201752	grpc-server:c0	grpc-server	2011912006964	7781945693540	45320248	0	0
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201753	grpc-server:c1	grpc-server	1915304936832	8570243410052	45037348	1	1
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201754	grpc-server:c2	grpc-server	993419765330	4428928007331	23891549	2	2
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201755	grpc-server:c3	grpc-server	1006154927925	4901006183421	23638041	3	3
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201756	grpc-server:c4	grpc-server	984394441890	4458950238521	22530905	4	4
0	1789479137244800512	UserBindServer	/opt/foros/server/etc/targetrtb/adcluster/adfe101/UserBindServer.xml	201545	201757	grpc-server:c5	grpc-server	1011233787455	5516928175989	22734951	5	5
