host,service,pool,threads_max,threads_observed,cpu_pct,runqueue_wait_pct,runnable_pct,thread_runnable_p75,thread_runnable_p95
adfe101,FCGIAdServer,bid-request,128,128,4.0485059769457436e-06,1.6119278400835035e-05,2.0167784377780777e-05,0.0,7.572689716003895e-05
adfe101,FCGIRtbServer,bid-request,20,20,49.31730312255062,28.088072974551768,77.40537609710239,80.16495747180721,84.67995136256184
adfe101,FCGIRtbServer,event_engine,16,16,3.833526454334566,35.61715716185276,39.45068361618733,44.39485971483799,51.135455891914276
adfe101,FCGIRtbServer,fast-scheduler,10,10,4.2479177578636556,56.57294168382582,60.82085944168948,61.882920292487086,70.51143569983046
adfe101,FCGIRtbServer,fcgi-accept,16,16,16.3698599185614,57.04567387545046,73.41553379401185,75.54943837758411,76.58792241783374
adfe101,FCGIRtbServer,grpc-asio-p,10,10,12.959867342601449,39.65007441964909,52.609941762250536,54.43304889827745,57.8773267153754
adfe101,FCGIRtbServer,grpc-common,16,16,14.41419776420892,33.54265119029514,47.95684895450405,51.115353966352785,58.33721485497191
adfe101,FCGIRtbServer,grpc_global,1,1,0.006221364324809141,0.13325086422521526,0.1394722285500244,0.1394722285500244,0.1394722285500244
adfe101,FCGIRtbServer,http-server,4,4,3.1895582931743598e-06,9.853880973798435e-06,1.3043439266972794e-05,1.3043439266972794e-05,4.434769350770748e-05
adfe101,FCGIRtbServer,jemalloc_bg,4,4,1.5770668812652708,0.4315459294100902,2.008612810675361,2.047599704018924,2.345284076298145
adfe101,FCGIRtbServer,lifeguard,1,1,0.006122331435616676,0.13958189835570997,0.14570422979132666,0.14570422979132666,0.14570422979132666
adfe101,FCGIRtbServer,task-runner,9,9,0.8307930007581191,1.6098814275982798,2.440674428356399,0.08206291525140667,13.022422379269367
adfe101,FCGITrackServer,bid-request,64,64,0.1274806996524581,0.7697616299856344,0.8972423296380925,1.0004246036665783,1.2810155127575475
adfe101,FCGIUserBindServer,bid-request,64,64,0.6170217000750774,4.608400316612852,5.225422016687929,5.775253413118871,7.9668971606960195
adfe101,UserBindServer,event_engine,16,16,1.5324080885123998,26.463483221191474,27.995891309703875,33.080854685445146,39.12713626139559
adfe101,UserBindServer,fast-scheduler,1,1,7.249758098565755,44.61756929150268,51.86732739006844,51.86732739006844,51.86732739006844
adfe101,UserBindServer,grpc-server,16,16,2.3234345663855307,14.122488289062355,16.445922855447886,20.74213590998835,28.678030721381816
adfe101,UserBindServer,grpc_global,1,1,0.005965884997158849,0.11275288464802026,0.1187187696451791,0.1187187696451791,0.1187187696451791
adfe101,UserBindServer,http-server,4,4,7.518982637640306e-06,0.0001507852329020649,0.0001583042155397052,0.0001583042155397052,0.0005382343328349975
adfe101,UserBindServer,jemalloc_bg,4,4,0.11810485958978231,0.033750308329246075,0.15185516791902837,0.164203835515422,0.17968046071359642
adfe101,UserBindServer,lifeguard,1,1,0.010016390364658043,0.35114018664877467,0.36115657701343273,0.36115657701343273,0.36115657701343273
adfe101,UserBindServer,rdb-batch,16,16,37.693121508659075,38.64427065511876,76.33739216377784,78.54124108568831,79.83845349574776
adfe101,UserBindServer,task-runner,13,13,0.0047241717326152715,0.006727605953038967,0.01145177768565424,0.0,0.06332878292683469
adfe101,UserBindServer,ub-grpc-p,8,8,16.86193838975068,59.94818764515736,76.81012603490804,77.16744686568047,78.05137045796599
adfe101,UserInfoManager,event_engine,16,16,1.4497875067744634,20.137040436484963,21.586827943259426,24.749749681923497,26.307607112787423
adfe101,UserInfoManager,fast-scheduler,1,1,4.957568065952303,25.578259133446963,30.535827199399268,30.535827199399268,30.535827199399268
adfe101,UserInfoManager,grpc-server,16,16,1.733090362085264,9.215938845277773,10.949029207363035,11.192033573783423,28.374067367530124
adfe101,UserInfoManager,grpc_global,1,1,0.004616308758898704,0.13984579045064777,0.14446209920954647,0.14446209920954647,0.14446209920954647
adfe101,UserInfoManager,grpcpp_sync,1,1,0.000463252863156189,0.020445670654521582,0.02090892351767777,0.02090892351767777,0.02090892351767777
adfe101,UserInfoManager,http-server,4,4,2.222940881765451e-06,0.0,2.222940881765451e-06,2.222940881765451e-06,7.5579989980025295e-06
adfe101,UserInfoManager,jemalloc_bg,4,4,0.8776051986724536,0.3306017128478197,1.2082069115202734,1.3230137480850683,1.6070429089668024
adfe101,UserInfoManager,lifeguard,1,1,0.005651513798515672,0.2579742857298742,0.2636257995283898,0.2636257995283898,0.2636257995283898
adfe101,UserInfoManager,rdb-batch,16,16,18.48571929957135,31.360489203513175,49.846208503084526,50.128411833298166,57.24023808363756
adfe101,UserInfoManager,task-runner,13,13,0.01206911522375839,0.0071302426510468225,0.019199357874805215,0.0,0.11502826715141722
adfe101,UserInfoManager,uim-grpc-p,10,10,27.783192002020655,30.73699615885549,58.52018816087614,59.92522633043982,69.5995199060857
adfe102,CampaignManager,bs-grpc,4,4,0.7346930185527936,4.885579771869847,5.62027279042264,5.903744411811624,16.755798546622263
adfe102,CampaignManager,bs-grpc-c,1,1,4.644922298836731,20.850411308409477,25.495333607246206,25.495333607246206,25.495333607246206
adfe102,CampaignManager,cm-grpc-p,16,16,14.12649439595345,19.505760335167377,33.632254731120824,34.66691877550491,36.58484102871786
adfe102,CampaignManager,cm-logging,4,4,15.893905815341839,40.09065716014086,55.984562975482696,57.69658540255764,62.544235579077444
adfe102,CampaignManager,event_engine,16,16,2.0000309750708136,14.82931844255568,16.829349417626492,24.243871440817852,26.193134105963857
adfe102,CampaignManager,fast-scheduler,1,1,0.0,0.0,0.0,0.0,0.0
adfe102,CampaignManager,grpc-server,16,16,2.040028653631277,5.400751570622789,7.440780224254066,9.192810086355852,20.01115461332529
adfe102,CampaignManager,grpc_global,1,1,0.003948573541391639,0.1259411350915175,0.12988970863290913,0.12988970863290913,0.12988970863290913
adfe102,CampaignManager,grpcpp_sync,1,1,0.000458099055452432,0.0013854296636546224,0.0018435287191070546,0.0018435287191070546,0.0018435287191070546
adfe102,CampaignManager,http-server,4,4,1.8920412073295159e-06,0.0,1.8920412073295159e-06,1.8920412073295159e-06,6.432940104920351e-06
adfe102,CampaignManager,jemalloc_bg,4,4,0.648014970012579,0.09828904584637405,0.746304015858953,0.8038322420176338,0.871840834306961
adfe102,CampaignManager,lifeguard,1,1,0.003887308389598518,0.12083445766461594,0.12472176605421445,0.12472176605421445,0.12472176605421445
adfe102,CampaignManager,task-runner,5,5,6.170325664442804,4.565244788013639,10.735570452456443,1.4653247690915547,41.203414251609765
